0.6875,1.775,0.84375
0.15625,0.9875,0.759375
0.40625,1.8875,0.834375
0.203125,1.53125,0.7921875
0.453125,1.23125,0.8671875
0.296875,1.41875,0.8578125
0.2578125,1.296875,0.83203125
0.9140625,1.709375,0.84140625
0.1015625,1.784375,0.71015625
0.6015625,1.184375,0.86015625
0.2265625,1.334375,0.82265625
0.1484375,1.728125,0.77109375
0.9609375,1.353125,0.86484375
0.8046875,1.615625,0.85546875
0.1171875,0.940625,0.79921875
0.7421875,1.090625,0.83671875
0.50390625,1.3953125,0.842578125
0.12890625,1.2453125,0.805078125
0.31640625,1.7703125,0.823828125
0.16015625,1.8078125,0.833203125
0.09765625,1.4328125,0.776953125
0.34765625,1.1328125,0.851953125
0.11328125,1.1515625,0.716015625
0.44921875,1.7234375,0.854296875
0.10546875,1.0109375,0.619921875
0.85546875,1.3109375,0.844921875
0.15234375,1.0671875,0.858984375
0.08984375,1.2921875,0.765234375
0.33984375,1.5921875,0.840234375
0.55859375,1.4796875,0.849609375
0.18359375,1.6296875,0.812109375
0.251953125,1.10234375,0.7974609375
0.189453125,1.77734375,0.8162109375
0.283203125,1.73984375,0.8255859375
0.095703125,1.96484375,0.6568359375
0.220703125,1.21484375,0.8443359375
0.705078125,1.53359375,0.8396484375
0.173828125,1.27109375,0.7740234375
0.423828125,1.57109375,0.8490234375
0.111328125,1.04609375,0.8302734375
0.134765625,1.44921875,0.7669921875
0.384765625,1.14921875,0.8419921875
0.103515625,1.18671875,0.8138671875
0.728515625,1.33671875,0.8513671875
0.150390625,1.13046875,0.7435546875
0.212890625,1.65546875,0.8373046875
0.931640625,1.46796875,0.8466796875
0.244140625,1.09296875,0.7904296875
0.630859375,1.24765625,0.8337890625
0.818359375,1.77265625,0.8525390625
0.474609375,1.28515625,0.8619140625
0.177734375,1.52890625,0.8572265625
0.115234375,1.75390625,0.7634765625
0.138671875,1.35078125,0.8267578125
0.326171875,1.87578125,0.8455078125
0.544921875,1.83828125,0.8361328125
0.169921875,1.98828125,0.7986328125
0.419921875,1.08828125,0.8736328125
0.357421875,1.31328125,0.8173828125
0.982421875,1.16328125,0.8548828125
0.091796875,1.89453125,0.7189453125
0.466796875,1.44453125,0.8314453125
0.1259765625,1.253515625,0.69873046875
0.6259765625,1.853515625,0.84873046875
0.0947265625,1.666015625,0.72685546875
0.4697265625,1.816015625,0.83935546875
0.1416015625,1.609765625,0.78779296875
0.3916015625,1.309765625,0.86279296875
0.3291015625,1.084765625,0.80654296875
0.1728515625,0.972265625,0.83466796875
0.1103515625,1.347265625,0.77841796875
0.3603515625,1.647265625,0.85341796875
0.1337890625,1.750390625,0.84638671875
0.3212890625,1.225390625,0.82763671875
0.5400390625,1.262890625,0.85576171875
0.1650390625,1.112890625,0.81826171875
0.8994140625,1.131640625,0.86982421875
0.4619140625,1.056640625,0.85107421875
0.8681640625,1.544140625,0.86044921875
0.2548828125,1.998828125,0.81943359375
0.5673828125,1.173828125,0.83818359375
0.1923828125,1.323828125,0.80068359375
0.2861328125,1.361328125,0.84755859375
0.0986328125,1.136328125,0.64130859375
0.2236328125,1.886328125,0.82880859375
0.7705078125,1.642578125,0.84287109375
0.1376953125,1.051953125,0.78427734375
0.7939453125,1.239453125,0.84990234375
0.1064453125,1.914453125,0.79365234375
0.2783203125,1.520703125,0.83583984375
0.0908203125,1.595703125,0.66708984375
0.1220703125,0.958203125,0.69521484375
0.6220703125,1.558203125,0.84521484375
0.2470703125,1.408203125,0.80771484375
0.1279296875,1.851171875,0.82119140625
0.9404296875,1.176171875,0.83994140625
0.1591796875,1.288671875,0.84931640625
0.0966796875,1.063671875,0.75556640625
0.3466796875,1.963671875,0.83056640625
0.1123046875,1.944921875,0.73212890625
0.4873046875,1.494921875,0.84462890625
0.2607421875,0.998046875,0.78134765625
0.4482421875,1.373046875,0.83759765625
0.6669921875,1.110546875,0.84697265625
0.2294921875,1.035546875,0.86572265625
0.1513671875,1.429296875,0.84228515625
0.0888671875,1.804296875,0.78603515625
0.9951171875,1.691796875,0.85166015625
0.7568359375,1.996484375,0.84814453125
0.1630859375,1.508984375,0.78251953125
0.4130859375,1.208984375,0.85751953125
0.2099609375,0.965234375,0.81533203125
0.3037109375,1.077734375,0.84345703125
0.2646484375,1.799609375,0.85048828125
0.1396484375,1.649609375,0.73798828125
0.2021484375,1.124609375,0.83173828125
0.2958984375,1.237109375,0.82236328125
0.9208984375,1.387109375,0.85986328125
0.1083984375,1.312109375,0.69111328125
0.6083984375,1.912109375,0.84111328125
0.2333984375,1.762109375,0.80361328125
0.5302734375,1.218359375,0.86455078125
0.1552734375,1.368359375,0.75205078125
0.4052734375,1.668359375,0.82705078125
0.1240234375,1.555859375,0.81767578125
0.7490234375,1.405859375,0.85517578125
0.37548828125,1.7029296875,0.833056640625
0.78173828125,1.2904296875,0.842431640625
0.09423828125,1.8154296875,0.823681640625
0.26611328125,1.6091796875,0.847119140625
0.20361328125,1.0841796875,0.828369140625
0.60986328125,1.4966796875,0.837744140625
0.23486328125,1.6466796875,0.800244140625
0.57080078125,1.3748046875,0.844775390625
0.19580078125,1.2248046875,0.807275390625
0.28955078125,1.1123046875,0.835400390625
0.16455078125,0.9623046875,0.722900390625
0.10205078125,1.3373046875,0.666650390625
0.77392578125,1.4310546875,0.849462890625
0.18017578125,1.9185546875,0.783837890625
0.11767578125,1.6935546875,0.840087890625
0.12939453125,1.9982421875,0.836572265625
0.31689453125,1.3232421875,0.855322265625
0.53564453125,1.2107421875,0.827197265625
0.16064453125,1.3607421875,0.789697265625
0.97314453125,1.7357421875,0.845947265625
0.23876953125,1.1544921875,0.869384765625
0.63720703125,1.8013671875,0.843603515625
0.82470703125,1.1263671875,0.862353515625
0.44970703125,1.2763671875,0.824853515625
0.10595703125,1.4638671875,0.740478515625
0.23095703125,1.0138671875,0.777978515625
0.15283203125,1.5201171875,0.820166015625
0.12158203125,1.1076171875,0.754541015625
0.37158203125,1.4076171875,0.829541015625
0.74658203125,1.2576171875,0.867041015625
0.25244140625,1.8505859375,0.841845703125
0.12744140625,1.4005859375,0.729345703125
0.18994140625,1.3255859375,0.860595703125
0.90869140625,1.1380859375,0.832470703125
0.09619140625,1.2130859375,0.701220703125
0.59619140625,1.8130859375,0.851220703125
0.22119140625,1.9630859375,0.813720703125
0.14306640625,1.1568359375,0.780908203125
0.39306640625,1.4568359375,0.855908203125
0.11181640625,1.4943359375,0.790283203125
0.36181640625,1.1943359375,0.865283203125
0.69775390625,1.2224609375,0.853564453125
0.54150390625,1.4099609375,0.862939453125
0.41650390625,1.2599609375,0.825439453125
0.27587890625,1.4287109375,0.820751953125
0.90087890625,1.5787109375,0.858251953125
0.08837890625,1.6537109375,0.689501953125
0.24462890625,1.5412109375,0.830126953125
0.44384765625,1.1708984375,0.845361328125
0.66259765625,1.3583984375,0.835986328125
0.14697265625,1.6396484375,0.850048828125
0.17822265625,1.0771484375,0.821923828125
0.51416015625,1.9490234375,0.833642578125
0.13916015625,1.7990234375,0.796142578125
0.32666015625,1.1240234375,0.814892578125
0.95166015625,1.2740234375,0.852392578125
0.17041015625,1.2365234375,0.843017578125
0.65478515625,1.5177734375,0.847705078125
0.09228515625,1.1427734375,0.603955078125
0.12353515625,1.7052734375,0.725830078125
0.62353515625,1.1052734375,0.875830078125
0.49853515625,1.5552734375,0.838330078125
0.18896484375,1.0267578125,0.753076171875
0.43896484375,1.9267578125,0.828076171875
0.65771484375,1.7392578125,0.856201171875
0.84521484375,1.2142578125,0.837451171875
0.32958984375,1.5330078125,0.851513671875
0.54833984375,1.5705078125,0.842138671875
0.17333984375,1.4205078125,0.804638671875
0.50927734375,1.1486328125,0.849169921875
0.13427734375,1.2986328125,0.811669921875
0.10302734375,1.6361328125,0.764794921875
0.35302734375,1.3361328125,0.839794921875
0.83740234375,1.6548828125,0.844482421875
