0.6875,1.775,0.84375,28.0738912010164,0.00244900069382936
0.15625,0.9875,0.759375,49.0633421216799,-0.208017975289774
0.40625,1.8875,0.834375,30.0789409009473,-0.285085682158996
0.203125,1.53125,0.7921875,44.0786946948599,-0.214959908082296
0.453125,1.23125,0.8671875,35.0294411028852,-0.0371856661859837
0.296875,1.41875,0.8578125,41.0327167444954,-0.249767480008117
0.2578125,1.296875,0.83203125,43.048144334902,-0.233191815283725
0.9140625,1.709375,0.84140625,19.0898985030301,0.00168341347951184
0.1015625,1.784375,0.71015625,65.0798036268418,-0.199865779568096
0.6015625,1.184375,0.86015625,31.0438368560725,0.000726965096486509
0.2265625,1.334375,0.82265625,48.0472751638176,-0.221740408299613
0.1484375,1.728125,0.77109375,50.0826176453356,-0.206888966035656
0.9609375,1.353125,0.86484375,27.0448871067572,0.00225056489692932
0.8046875,1.615625,0.85546875,25.0667736013732,-0.00986434949403403
0.1171875,0.940625,0.79921875,58.0119610872217,-0.207898652507179
0.7421875,1.090625,0.83671875,18.076644881563,-1.89682233349861
0.50390625,1.3953125,0.842578125,26.0721573537447,-0.00155303265030327
0.12890625,1.2453125,0.805078125,65.0212843006985,-0.207193426235971
0.31640625,1.7703125,0.823828125,40.0711553719096,-0.257691158860279
0.16015625,1.8078125,0.833203125,59.0191973014619,-0.213569762500292
0.09765625,1.4328125,0.776953125,62.0384190954425,-0.20073131655748
0.34765625,1.1328125,0.851953125,40.0404568015468,-0.27150219220724
0.11328125,1.1515625,0.716015625,65.0641335276025,-0.203926976066519
0.44921875,1.7234375,0.854296875,45.039545528442,-0.0529661419049781
0.10546875,1.0109375,0.619921875,61.1041727366093,-0.199874225495563
0.85546875,1.3109375,0.844921875,17.0827591605328,0.00460591326292104
0.15234375,1.0671875,0.858984375,0,-0.214345870876912
0.08984375,1.2921875,0.765234375,63.0359349910745,-0.200550850044984
0.33984375,1.5921875,0.840234375,39.0578815190832,-0.265066709182275
0.55859375,1.4796875,0.849609375,29.0622811183063,-0.000234026205461646
0.18359375,1.6296875,0.812109375,48.0569916284177,-0.209944462082674
0.251953125,1.10234375,0.7974609375,40.0675511636271,-0.224419224007026
0.189453125,1.77734375,0.8162109375,46.0632439674993,-0.214754319342468
0.283203125,1.73984375,0.8255859375,41.0643064840416,-0.241866613773773
0.095703125,1.96484375,0.6568359375,61.1134503756504,-0.199587277949778
0.220703125,1.21484375,0.8443359375,46.0349274885396,-0.222835699734652
0.705078125,1.53359375,0.8396484375,23.0796400172916,0.00451554144728306
