0.6875,1.775,0.84375,1.99959215542144,8.98616782131523,9.98817957151954,10.1300673124603,24.07932922546
0.15625,0.9875,0.759375,11.9899898110527,20.9997434785038,22.9928677705284,61.0097831396224,58.0488876390553
0.40625,1.8875,0.834375,8.96658820201623,12.9852996021365,14.9981367199298,22.107391789294,32.0740912110879
0.203125,1.53125,0.7921875,10.9908638826198,18.9975099913179,22.9929285290637,39.0790259110914,44.0786946948599
0.453125,1.23125,0.8671875,0,11.9879483598968,12.9925013372553,19.0928189167957,45.0188486928766
0.296875,1.41875,0.8578125,9.98746647757336,15.988202975217,17.9979899063132,28.0912309899764,47.0232870441426
0.2578125,1.296875,0.83203125,9.9986063590794,16.9877726499122,18.9990176403439,31.0791830438705,42.0541352968741
0.9140625,1.709375,0.84140625,6.89833622157612,7.96203573496338,8.95420820405992,9.10006915144977,18.0921955448026
0.1015625,1.784375,0.71015625,10.9962436278836,22.9986125621419,27.9992615998182,83.9996870574862,0
0.6015625,1.184375,0.86015625,1.99940848167834,9.97569889514914,10.9751026472021,12.1009437328923,31.0438368560725
0.2265625,1.334375,0.82265625,10.9890112515638,17.9956856450282,20.9988649620183,35.0734324685131,42.0571514712385
0.1484375,1.728125,0.77109375,11.9843244527803,21.9937405205381,26.9936929073996,50.0541160202073,61.069203629431
0.9609375,1.353125,0.86484375,6.89841035769545,7.94692676177812,8.94617577646135,9.09570564534749,27.0448871067572
0.8046875,1.615625,0.85546875,1.99984997398754,7.99670822900111,8.98842271384996,10.0927444383474,31.0541424112729
0.1171875,0.940625,0.79921875,11.9857251268339,22.9941010374599,23.9965041123135,55.9992576998564,66.9995233764681
0.7421875,1.090625,0.83671875,1.99991602137048,8.96112796600498,9.95955017008923,11.075454539541,20.0666806157572
0.50390625,1.3953125,0.842578125,0.99964247422416,10.9836170641455,11.9986160799737,16.1087491152547,27.0685700080331
0.12890625,1.2453125,0.805078125,11.9817939673549,22.9960687800389,24.9988166476106,66.0162172838188,68.0164556286719
0.31640625,1.7703125,0.823828125,9.97735277465068,14.9947395658412,17.99718820086,23.1124953394534,32.0850302954226
0.16015625,1.8078125,0.833203125,11.986152568191,20.997294056174,25.9956458481011,48.0603565881807,59.0191973014619
0.09765625,1.4328125,0.776953125,10.99194284716,22.9969237965979,27.9987358500873,71.9991130609369,94.9980800905261
0.34765625,1.1328125,0.851953125,8.9975355383619,13.9896259404521,15.9823164965113,25.0801212589582,33.043337487873
0.11328125,1.1515625,0.716015625,10.9978400349534,22.9999539540837,25.9966733155456,71.9996036634084,71.0572445582004
0.44921875,1.7234375,0.854296875,7.99892545220592,11.9897320581754,13.9946785371312,16.1201210984496,56.0270728669407
0.10546875,1.0109375,0.619921875,10.9967003569979,22.9971849827053,24.9965011786861,60.9997334432113,78.0811328631425
0.85546875,1.3109375,0.844921875,6.93006322123479,7.97065145272278,8.97362332174038,9.12090917232116,18.0783704412765
0.15234375,1.0671875,0.858984375,11.9886396358261,20.9992452396143,22.9991306506855,56.0249874319884,51.9992932789349
0.08984375,1.2921875,0.765234375,9.98720922367617,22.9967942814096,26.9965012992907,65.9999386517111,87.9996767142835
0.33984375,1.5921875,0.840234375,8.99935462909485,13.9964054286969,16.9944164925377,24.098592509649,39.0578815190832
0.55859375,1.4796875,0.849609375,7.94695510058766,9.99461634724325,11.9777105824256,13.1202107397836,29.0622811183063
0.18359375,1.6296875,0.812109375,11.9769434627735,19.9932890048099,23.9954654467562,49.0647469327269,54.0518181326742
0.251953125,1.10234375,0.7974609375,10.9689342319318,16.9952070677766,18.9892974641048,32.0673813559959,40.0675511636271
0.189453125,1.77734375,0.8162109375,10.9994375463614,19.9950650163511,23.9983778957549,42.0751505187795,48.0556107290056
0.283203125,1.73984375,0.8255859375,9.98734071306416,15.9897259363891,18.9991259403553,27.1046892150348,41.0643064840416
0.095703125,1.96484375,0.6568359375,9.99679066861206,22.9976541270083,28.9988649375274,78.9998610790404,0
0.220703125,1.21484375,0.8443359375,10.986338921885,17.9997134570883,20.9971567992164,37.0633450129728,49.0254781643995
0.705078125,1.53359375,0.8396484375,1.99988669473429,8.97698571830375,9.97219851247432,11.1071506971064,23.0796400172916
0.173828125,1.27109375,0.7740234375,11.9826374999149,19.9986653091401,22.9979048494031,48.0553274287242,54.0696763644113
0.423828125,1.57109375,0.8490234375,8.95798294223853,11.994209802743,13.9988861805646,19.1059937396023,35.0521760468757
0.111328125,1.04609375,0.8302734375,10.9983616621999,22.9976252568866,24.9986647518996,65.9984272617463,61.9994728778174
0.134765625,1.44921875,0.7669921875,11.987190861216,21.9965316739517,25.9985381223157,64.0288692099608,70.0492128626287
0.384765625,1.14921875,0.8419921875,8.97738653964463,12.9938421399277,14.9820337506312,21.0934384278102,31.0564004571604
0.103515625,1.18671875,0.8138671875,10.9956619896283,22.9992965833068,25.9964838873553,67.9987719996059,70.9993145858856
